address,amphoe,cemail1,cfax,cname,cphone,cradio,dataid,entrydate,helipad,hosp_agency,hosp_ambulance,hosp_bed,hosp_bed_expand,hosp_bed_used,hosp_burn,hosp_code_new,hosp_code_old,hosp_morgue,hosp_morgue_used,hosp_oper_room,hosp_oper_room_used,hosp_stroke,hosp_surgery_capa,hosp_trauma,hosp_type,image_attachment_1,image_attachment_2,image_attachment_3,incidentid,label,latitude,longitude,map_label,originator_incident_name,originator_position,postcode,province,report_dt,subscribername,tambol,to_ecg
456-456/8 ถ.เพชรเกษม,เขตหนองแขม,,0-2421-1784,,0-2441-6999,,11377,6/18/2019 9:48:39 AM,,เอกชน,0.0,58,,0,,,11661,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม,13.707466,100.36066800000003,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10160,กรุงเทพมหานคร,6/18/2019 9:47:59 AM,,หนองค้างพลู,ส่วนควบคุมการฝึก (ECG)
675 ถนนเพชรเกษม,เขตภาษีเจริญ,,0-2455-8822,,0-2455-5599,,11378,6/18/2019 8:59:47 AM,,เอกชน,0.0,148,,0,,,25015,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลเพชรเกษม 2,13.7120791,100.43186530000003,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10160,กรุงเทพมหานคร,6/18/2019 8:59:09 AM,,บางหว้า,ส่วนควบคุมการฝึก (ECG)
34/1ถ.อิสรภาพ,เขตบางกอกน้อย,,02 412 7343,,02 487 2000,,11380,6/18/2019 12:09:54 AM,,เอกชน,0.0,399,,0,,,11645,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลธนบุรี,13.752726,100.47987420000004,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10700,กรุงเทพมหานคร,6/18/2019 12:09:12 AM,,บ้านช่างหล่อ,ส่วนควบคุมการฝึก (ECG)
323 ถ.ประชาธิปก,เขตคลองสาน,,02-439-5104,,02-439-5100-3,,11381,6/18/2019 12:32:03 PM,,เอกชน,0.0,0,,0,,,11637,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลนันอา,13.7314805,100.49513139999999,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10600,กรุงเทพมหานคร,6/18/2019 12:31:17 PM,,สมเด็จเจ้าพระยา,ส่วนควบคุมการฝึก (ECG)
454 ถ.จรัญสนิทวงศ์,เขตบางพลัด,,02-879-0399,,02-879-0300,,11382,6/18/2019 12:09:02 AM,,เอกชน,0.0,400,,0,,,11676,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลยันฮี,13.7998839,100.51084390000005,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10700,กรุงเทพมหานคร,6/18/2019 12:08:33 AM,,บางอ้อ,ส่วนควบคุมการฝึก (ECG)
240/1-7 ถ.จรัญสนิทวงศ์,เขตบางกอกน้อย,,02-412-7581-2,,02-412-0055-60,,11383,6/18/2019 9:50:11 AM,,เอกชน,0.0,53,,0,,,11641,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลวิชัยเวช แยกไฟฉาย,13.7558643,100.46956180000006,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10700,กรุงเทพมหานคร,6/18/2019 9:48:47 AM,,บ้านช่างหล่อ,ส่วนควบคุมการฝึก (ECG)
113/44 ถนนบรมราชชนนี,เขตบางกอกน้อย,,02-434-6929,,02-434-0117,,11384,6/18/2019 12:36:23 AM,,เอกชน,0.0,200,,0,,,11644,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลเจ้าพระยา,13.7803898,100.47064,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10700,กรุงเทพมหานคร,6/18/2019 12:35:52 AM,,อรุณอมรินทร์,ส่วนควบคุมการฝึก (ECG)
337 ถนนสมเด็จพระเจ้าตากสิน,เขตธนบุรี,,0-2438-5642,,0-2438-9000,,11386,6/18/2019 9:03:01 AM,,เอกชน,0.0,140,,0,,,11616,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลสมิติเวช ธนบุรี,13.7141416,100.48925069999996,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10600,กรุงเทพมหานคร,6/18/2019 9:02:22 AM,,สำเหร่,ส่วนควบคุมการฝึก (ECG)
272  ถนนสุขสวัสดิ์,เขตราษฎร์บูรณะ,,0-2427-4070,,0-28746766-70,,11387,6/18/2019 9:29:42 AM,,เอกชน,0.0,100,,0,,,11668,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลสุขสวัสดิ์,13.676112,100.50110410000002,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10140,กรุงเทพมหานคร,6/18/2019 9:29:08 AM,,บางปะกอก,ส่วนควบคุมการฝึก (ECG)
146 ม.4 ถ.สุขสวัสดิ์,เขตราษฎร์บูรณะ,,0-2818-3845,,0-2427-9966,,11388,6/18/2019 12:00:21 PM,,เอกชน,0.0,38,,0,,,11667,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลประชาพัฒน์,13.6775832,100.49872759999994,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10140,กรุงเทพมหานคร,6/18/2019 11:59:48 AM,,บางปะกอก,ส่วนควบคุมการฝึก (ECG)
610 ม.4 ซ.สุขสวัสดิ์,เขตราษฎร์บูรณะ,,0-2871-1111,,0-2872-1111,,11389,6/18/2019 9:21:19 AM,,เอกชน,0.0,103,,0,,,11670,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลบางปะกอก  1,13.6788764,100.49891809999997,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10140,กรุงเทพมหานคร,6/18/2019 9:20:40 AM,,บางปะกอก,ส่วนควบคุมการฝึก (ECG)
59/7 หมู่ 10 ถ.พระราม 2,เขตจอมทอง,,0-2415-5834,,0-2867-0606,,11390,6/18/2019 12:33:20 AM,,เอกชน,0.0,203,,0,,,11708,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลบางมด,13.6722132,100.45638129999998,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10150,กรุงเทพมหานคร,6/18/2019 12:32:39 AM,,บางมด,ส่วนควบคุมการฝึก (ECG)
377 ถ.ราษฎร์พัฒนา(สุขสวัสดิ์ 27),เขตราษฎร์บูรณะ,,0-2427-3030,,0-2427-0175-9,,11391,6/18/2019 9:07:04 AM,,เอกชน,0.0,120,,0,,,11669,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลราษฎร์บูรณะ,13.677926,100.50290100000007,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10140,กรุงเทพมหานคร,6/18/2019 9:06:32 AM,,บางปะกอก,ส่วนควบคุมการฝึก (ECG)
6-6/3  ถ.รัชดาภิเษกตากสิน-ท่าพระ,เขตธนบุรี,,0 2463 8366,,0-2466-0205,,11392,6/18/2019 12:19:49 PM,,เอกชน,0.0,25,,0,,,11614,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,สถานพยาบาลรัชดา-ท่าพระ,13.7171991,100.47751270000003,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10600,กรุงเทพมหานคร,6/18/2019 12:16:50 PM,,ตลาดพลู,ส่วนควบคุมการฝึก (ECG)
670/1 ถ. พหลโยธิน,เขตพญาไท,,0-271-4454,,0-2279-7000,,11394,6/18/2019 12:48:51 AM,,เอกชน,0.0,157,,0,,,11607,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลเปาโลเมโมเรียล พหลโยธิน,13.7923263,100.54968899999994,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10400,กรุงเทพมหานคร,6/18/2019 12:47:32 AM,,สามเสนใน,ส่วนควบคุมการฝึก (ECG)
95 ถนนประชาราษฎร์2 กรุงเทพฯ10800,เขตบางซื่อ,,0-2586-0024,,0-587-0144,,11395,6/18/2019 9:28:33 AM,,เอกชน,0.0,100,,0,,,11686,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลบางโพ,13.8068701,100.52339089999998,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10800,กรุงเทพมหานคร,6/18/2019 9:28:03 AM,,บางซื่อ,ส่วนควบคุมการฝึก (ECG)
364/1 ถนนศรีอยุูธยา,เขตราชเทวี,,0-2640-1109,,"0-2640-1111,0-2642-7373",,11396,6/18/2019 12:45:04 AM,,เอกชน,0.0,164,,0,,,11715,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลพญาไท 1,13.7562719,100.53918279999994,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10400,กรุงเทพมหานคร,6/18/2019 12:44:35 AM,,ถนนพญาไท,ส่วนควบคุมการฝึก (ECG)
943 ถ.พหลโยธิน,เขตพญาไท,,0-2617-2499,,0-2617-2444,,11397,6/18/2019 12:34:02 AM,,เอกชน,0.0,201,,0,,,11609,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลพญาไท 2,13.7704738,100.54062279999994,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10400,กรุงเทพมหานคร,6/18/2019 12:33:29 AM,,สามเสนใน,ส่วนควบคุมการฝึก (ECG)
53 ถนน เศรษฐศิริ,เขตพญาไท,,0-2265-7888,,"0-265-7777,0-2618-6200-20",,11398,6/18/2019 9:20:28 AM,,เอกชน,0.0,104,,0,,,23930,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลวิชัยยุทธ (อาคารศูนย์การแพทย์วิชัยยุทธ),13.7806158,100.5328121,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10400,กรุงเทพมหานคร,6/18/2019 9:09:21 AM,,สามเสนใน,ส่วนควบคุมการฝึก (ECG)
44 ซอย อารีย์ 1,เขตพญาไท,,0-2278-0274,,0-2278-5716-21,,11399,6/18/2019 12:10:53 PM,,เอกชน,0.0,30,,0,,,11711,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลเฉพาะทางมะเร็งกรุงเทพ,13.7791071,100.54271540000002,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10400,กรุงเทพมหานคร,6/18/2019 12:09:51 PM,,สามเสนใน,ส่วนควบคุมการฝึก (ECG)
290 ถ.พหลโยธิน,เขตบางเขน,,0-2552-0666,,0-2552-8777,,11400,6/18/2019 12:35:39 AM,,เอกชน,0.0,200,,0,,,11558,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลเซ็นทรัลเยนเนอรัล (CGH),13.8891266,100.60657659999993,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10220,กรุงเทพมหานคร,6/18/2019 12:34:10 AM,,อนุสาวรีย์,ส่วนควบคุมการฝึก (ECG)
29  ม.6  ถ.พหลโยธิน,เขตสายไหม,,0-2523-3374,,0-2523-3359-71,,11401,6/18/2019 9:05:04 AM,,เอกชน,0.0,136,,0,,,14572,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาล บี. แคร์ เมดิคอลเซ็นเตอร์,13.9433913,100.62452280000002,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10220,กรุงเทพมหานคร,6/18/2019 9:04:30 AM,,สายไหม,ส่วนควบคุมการฝึก (ECG)
"88,90,92 ถนนรามคำแหง",เขตสะพานสูง,,0-2729-5050,,0-279-3000,,11402,6/18/2019 9:27:53 AM,,เอกชน,0.0,100,,0,,,14908,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลเกษมราษฎร์ รามคำแหง,13.779344,100.676500,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10240,กรุงเทพมหานคร,6/18/2019 9:22:59 AM,,สะพานสูง,ส่วนควบคุมการฝึก (ECG)
41 ซ.สีหบุรานุกิจ10 ถ.สีหบุรานุกิจ,เขตมีนบุรี,,0-2918-9192,,"0-2918-7604-8,0-2918-5080",,11403,6/18/2019 12:41:49 AM,,เอกชน,0.0,180,,0,,,11595,0.0,0.0,0.0,0.0,,,,โรงพยาบาลเอกชน,,,,0,โรงพยาบาลนวมินทร์,13.811274326774468,100.72160482406616,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.กรุงเทพมหานคร,10510,กรุงเทพมหานคร,6/18/2019 12:39:51 AM,,มีนบุรี,ส่วนควบคุมการฝึก (ECG)
